node,commodity,level,year,time,value,unit
R12_CHN,resid_hotwater_d_heat,final,2070,year,62.00503111753813,GWa
R12_CHN,resid_hotwater_electr,final,2070,year,26.34173710682109,GWa
R12_CHN,resid_hotwater_gas,final,2070,year,35.14832416320535,GWa
R12_CHN,resid_hotwater_lightoil,final,2070,year,25.21648050466001,GWa
R12_CHN,resid_other_uses_electr,final,2070,year,0,GWa
R12_CHN,resid_cool_electr,final,2080,year,13.426616338969385,GWa
R12_CHN,resid_heat_biomass,final,2080,year,2.3643578224156503,GWa
R12_CHN,resid_heat_coal,final,2080,year,7.51492231986372,GWa
R12_CHN,resid_heat_d_heat,final,2080,year,26.781493039210993,GWa
R12_CHN,resid_heat_electr,final,2080,year,14.232391983049654,GWa
R12_CHN,resid_heat_gas,final,2080,year,18.531063281981478,GWa
R12_CHN,resid_heat_lightoil,final,2080,year,11.840125312066677,GWa
R12_CHN,resid_hotwater_biomass,final,2080,year,3.3005129708132435,GWa
R12_CHN,resid_hotwater_coal,final,2080,year,10.204859429677498,GWa
R12_CHN,resid_hotwater_d_heat,final,2080,year,57.925167627398274,GWa
R12_CHN,resid_hotwater_electr,final,2080,year,25.653309005580333,GWa
R12_CHN,resid_hotwater_gas,final,2080,year,30.229952019837164,GWa
R12_CHN,resid_hotwater_lightoil,final,2080,year,21.430834019064168,GWa
R12_CHN,resid_other_uses_electr,final,2080,year,0,GWa
R12_CHN,resid_cool_electr,final,2090,year,11.826793246328561,GWa
R12_CHN,resid_heat_biomass,final,2090,year,1.748671384634703,GWa
R12_CHN,resid_heat_coal,final,2090,year,5.963945805279128,GWa
R12_CHN,resid_heat_d_heat,final,2090,year,24.8906406549372,GWa
R12_CHN,resid_heat_electr,final,2090,year,13.414126383410444,GWa
R12_CHN,resid_heat_gas,final,2090,year,14.912781578365294,GWa
R12_CHN,resid_heat_lightoil,final,2090,year,9.407066615487494,GWa
R12_CHN,resid_hotwater_biomass,final,2090,year,2.43577526189313,GWa
R12_CHN,resid_hotwater_coal,final,2090,year,8.580434469948495,GWa
R12_CHN,resid_hotwater_d_heat,final,2090,year,53.36849190433465,GWa
R12_CHN,resid_hotwater_electr,final,2090,year,24.95846007766771,GWa
R12_CHN,resid_hotwater_gas,final,2090,year,25.49804223762427,GWa
R12_CHN,resid_hotwater_lightoil,final,2090,year,17.925790842381613,GWa
R12_CHN,resid_other_uses_electr,final,2090,year,0,GWa
R12_CHN,resid_cool_electr,final,2100,year,10.385710777627544,GWa
R12_CHN,resid_heat_biomass,final,2100,year,1.301420778208392,GWa
R12_CHN,resid_heat_coal,final,2100,year,4.7711106349038674,GWa
R12_CHN,resid_heat_d_heat,final,2100,year,23.016110476093154,GWa
R12_CHN,resid_heat_electr,final,2100,year,12.5189266538448,GWa
R12_CHN,resid_heat_gas,final,2100,year,12.064389378289288,GWa
R12_CHN,resid_heat_lightoil,final,2100,year,7.582368800231517,GWa
R12_CHN,resid_hotwater_biomass,final,2100,year,1.8095950489133188,GWa
R12_CHN,resid_hotwater_coal,final,2100,year,7.278251657133784,GWa
R12_CHN,resid_hotwater_d_heat,final,2100,year,48.997268125337825,GWa
R12_CHN,resid_hotwater_electr,final,2100,year,23.94714304673195,GWa
R12_CHN,resid_hotwater_gas,final,2100,year,21.51871073149312,GWa
R12_CHN,resid_hotwater_lightoil,final,2100,year,15.217090751801484,GWa
R12_CHN,resid_other_uses_electr,final,2100,year,0,GWa
R12_EEU,resid_cool_electr,final,2020,year,0.16834966314111022,GWa
R12_EEU,resid_heat_biomass,final,2020,year,10.993811074617275,GWa
R12_EEU,resid_heat_coal,final,2020,year,11.08229602203809,GWa
R12_EEU,resid_heat_d_heat,final,2020,year,8.218598931927447,GWa
R12_EEU,resid_heat_electr,final,2020,year,3.0075472257447022,GWa
R12_EEU,resid_heat_gas,final,2020,year,12.645748522187523,GWa
R12_EEU,resid_heat_lightoil,final,2020,year,1.5995326569015287,GWa
R12_EEU,resid_hotwater_biomass,final,2020,year,1.6897569845292133,GWa
R12_EEU,resid_hotwater_coal,final,2020,year,3.6467093469848932,GWa
R12_EEU,resid_hotwater_d_heat,final,2020,year,2.4760290165053607,GWa
R12_EEU,resid_hotwater_electr,final,2020,year,0.6801753135606566,GWa
R12_EEU,resid_hotwater_gas,final,2020,year,2.7741164359778314,GWa
R12_EEU,resid_hotwater_lightoil,final,2020,year,0.4386147883069374,GWa
R12_EEU,resid_other_uses_electr,final,2020,year,0,GWa
R12_EEU,resid_cool_electr,final,2025,year,0.18311560221897216,GWa
R12_EEU,resid_heat_biomass,final,2025,year,10.204646435119507,GWa
R12_EEU,resid_heat_coal,final,2025,year,10.447087090773975,GWa
R12_EEU,resid_heat_d_heat,final,2025,year,8.64575152723652,GWa
R12_EEU,resid_heat_electr,final,2025,year,3.393741886755541,GWa
R12_EEU,resid_heat_gas,final,2025,year,11.480783825237356,GWa
R12_EEU,resid_heat_lightoil,final,2025,year,1.4452700954798552,GWa
R12_EEU,resid_hotwater_biomass,final,2025,year,1.6565971405625748,GWa
R12_EEU,resid_hotwater_coal,final,2025,year,3.6742341422544658,GWa
R12_EEU,resid_hotwater_d_heat,final,2025,year,2.867361784888368,GWa
R12_EEU,resid_hotwater_electr,final,2025,year,1.2432928248236113,GWa
R12_EEU,resid_hotwater_gas,final,2025,year,2.806921519906497,GWa
R12_EEU,resid_hotwater_lightoil,final,2025,year,0.42738735748419004,GWa
R12_EEU,resid_other_uses_electr,final,2025,year,0,GWa
R12_EEU,resid_cool_electr,final,2030,year,0.19465720539405734,GWa
R12_EEU,resid_heat_biomass,final,2030,year,9.137559457103912,GWa
R12_EEU,resid_heat_coal,final,2030,year,9.45597829218428,GWa
R12_EEU,resid_heat_d_heat,final,2030,year,8.95493468650142,GWa
R12_EEU,resid_heat_electr,final,2030,year,3.7584040281428686,GWa
R12_EEU,resid_heat_gas,final,2030,year,9.815302996831218,GWa
R12_EEU,resid_heat_lightoil,final,2030,year,1.2238596308768985,GWa
R12_EEU,resid_hotwater_biomass,final,2030,year,1.568905931749884,GWa
R12_EEU,resid_hotwater_coal,final,2030,year,3.5297925380247017,GWa
R12_EEU,resid_hotwater_d_heat,final,2030,year,3.2008842416536094,GWa
R12_EEU,resid_hotwater_electr,final,2030,year,1.900993130892308,GWa
R12_EEU,resid_hotwater_gas,final,2030,year,2.6923295797458158,GWa
R12_EEU,resid_hotwater_lightoil,final,2030,year,0.39023107177730254,GWa
R12_EEU,resid_other_uses_electr,final,2030,year,0,GWa
R12_EEU,resid_cool_electr,final,2035,year,0.20429469980995976,GWa
