R12,urt,arch,mat,eneff,material,scenario,year,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
AFR,rur,comm,perm,s1,cement,SSP2,2035,126.75951492789001,0,0.9520689284920001,18.39312251482416,0,0.13814758169651042
AFR,rur,comm,perm,s1,cement,SSP2,2040,119.79433541898,0,0.778705976556,17.382457555132547,0,0.11299218396321699
AFR,rur,comm,perm,s1,cement,SSP2,2045,113.72082162954001,0,0.6315190572220001,16.50117552050033,0,0.09163499400055526
AFR,rur,comm,perm,s1,cement,SSP2,2050,108.40213734517,0,0.5078284602300001,15.72942113412753,0,0.07368717915052357
AFR,rur,comm,perm,s1,cement,SSP2,2055,103.71830498265001,0,0.404877729002,15.049785348744972,0,0.058748770672512704
AFR,rur,comm,perm,s1,cement,SSP2,2060,99.56541800234001,0,0.31998550887800004,14.44719106568454,0,0.04643069730197
AFR,rur,comm,perm,s1,cement,SSP2,2070,92.43696252802002,0,0.226335218337,13.412834355222024,0,0.03284180601874454
AFR,rur,comm,perm,s1,cement,SSP2,2080,86.54678562528001,0,0.13350829224400002,12.558154961192193,0,0.01937238697533501
AFR,rur,comm,perm,s1,cement,SSP2,2090,81.49954882134001,0,0.075778686594,11.825788282848487,0,0.010995676871505884
AFR,rur,comm,perm,s1,cement,SSP2,2100,76.86948049159001,0,0.041312772747,11.15395379303094,0,0.005994586607521568
AFR,rur,comm,perm,s1,concrete,SSP2,2025,143.99556733676,0,1.386045524744,139.29411206321478,0,1.3407911383611084
AFR,rur,comm,perm,s1,concrete,SSP2,2030,134.77010354284,0,1.1539640226660002,130.36985966216628,0,1.116287097325955
AFR,rur,comm,perm,s1,concrete,SSP2,2035,126.75951492789001,0,0.9520689284920001,122.6208167654944,0,0.9209838779767363
AFR,rur,comm,perm,s1,concrete,SSP2,2040,119.79433541898,0,0.778705976556,115.88305036755031,0,0.7532812264214467
AFR,rur,comm,perm,s1,concrete,SSP2,2045,113.72082162954001,0,0.6315190572220001,110.00783680333552,0,0.6108999600037018
AFR,rur,comm,perm,s1,concrete,SSP2,2050,108.40213734517,0,0.5078284602300001,104.8628075608502,0,0.4912478610034905
AFR,rur,comm,perm,s1,concrete,SSP2,2055,103.71830498265001,0,0.404877729002,100.33190232496648,0,0.39165847115008473
AFR,rur,comm,perm,s1,concrete,SSP2,2060,99.56541800234001,0,0.31998550887800004,96.3146071045636,0,0.3095379820131333
AFR,rur,comm,perm,s1,concrete,SSP2,2070,92.43696252802002,0,0.226335218337,89.41889570148017,0,0.21894537345829695
AFR,rur,comm,perm,s1,concrete,SSP2,2080,86.54678562528001,0,0.13350829224400002,83.72103307461462,0,0.1291492465022334
AFR,rur,comm,perm,s1,concrete,SSP2,2090,81.49954882134001,0,0.075778686594,78.83858855232326,0,0.0733045124767059
AFR,rur,comm,perm,s1,concrete,SSP2,2100,76.86948049159001,0,0.041312772747,74.3596919535396,0,0.039963910716810457
AFR,rur,comm,perm,s1,copper,SSP2,2025,143.99556733676,0,1.386045524744,0.03040246839874612,0,2.926423781275343e-4
AFR,rur,comm,perm,s1,copper,SSP2,2030,134.77010354284,0,1.1539640226660002,0.028454652388531846,0,2.4364190774250828e-4
AFR,rur,comm,perm,s1,copper,SSP2,2035,126.75951492789001,0,0.9520689284920001,0.026763338747940357,0,2.0101483710406416e-4
AFR,rur,comm,perm,s1,copper,SSP2,2040,119.79433541898,0,0.778705976556,0.025292747299691158,0,1.644118932410689e-4
AFR,rur,comm,perm,s1,copper,SSP2,2045,113.72082162954001,0,0.6315190572220001,0.024010417471989166,0,1.333356195298408e-4
AFR,rur,comm,perm,s1,copper,SSP2,2050,108.40213734517,0,0.5078284602300001,0.022887458384642408,0,1.0722023600920292e-4
AFR,rur,comm,perm,s1,copper,SSP2,2055,103.71830498265001,0,0.404877729002,0.021898538600372174,0,8.548375890316048e-5
AFR,rur,comm,perm,s1,copper,SSP2,2060,99.56541800234001,0,0.31998550887800004,0.021021719837700393,0,6.756006106055033e-5
AFR,rur,comm,perm,s1,copper,SSP2,2070,92.43696252802002,0,0.226335218337,0.019516655158986797,0,4.778723019244835e-5
AFR,rur,comm,perm,s1,copper,SSP2,2080,86.54678562528001,0,0.13350829224400002,0.01827303411939066,0,2.8188240172880466e-5
AFR,rur,comm,perm,s1,copper,SSP2,2090,81.49954882134001,0,0.075778686594,0.017207387028505515,0,1.5999514200909916e-5
AFR,rur,comm,perm,s1,copper,SSP2,2100,76.86948049159001,0,0.041312772747,0.016229818699960697,0,8.722562028370204e-6
AFR,rur,comm,perm,s1,glass,SSP2,2025,143.99556733676,0,1.386045524744,0.8217347043164422,0,0.00790969979500111
AFR,rur,comm,perm,s1,glass,SSP2,2030,134.77010354284,0,1.1539640226660002,0.7690880575960637,0,0.006585288023065295
AFR,rur,comm,perm,s1,glass,SSP2,2035,126.75951492789001,0,0.9520689284920001,0.7233742985640788,0,0.005433140018911703
AFR,rur,comm,perm,s1,glass,SSP2,2040,119.79433541898,0,0.778705976556,0.6836263408309107,0,0.004443815439805809
AFR,rur,comm,perm,s1,glass,SSP2,2045,113.72082162954001,0,0.6315190572220001,0.6489668221371486,0,0.0036038687534240537
AFR,rur,comm,perm,s1,glass,SSP2,2050,108.40213734517,0,0.5078284602300001,0.6186148638192376,0,0.0028980077465484764
AFR,rur,comm,perm,s1,glass,SSP2,2055,103.71830498265001,0,0.404877729002,0.5918857938022288,0,0.0023105022403063728
AFR,rur,comm,perm,s1,glass,SSP2,2060,99.56541800234001,0,0.31998550887800004,0.5681866520998755,0,0.0018260506374371153
AFR,rur,comm,perm,s1,glass,SSP2,2070,92.43696252802002,0,0.226335218337,0.5275069328573799,0,0.001291619646051925
AFR,rur,comm,perm,s1,glass,SSP2,2080,86.54678562528001,0,0.13350829224400002,0.4938936566637802,0,7.618873211169295e-4
AFR,rur,comm,perm,s1,glass,SSP2,2090,81.49954882134001,0,0.075778686594,0.4650907586342802,0,4.324437048550196e-4
AFR,rur,comm,perm,s1,glass,SSP2,2100,76.86948049159001,0,0.041312772747,0.43866850203096347,0,2.3575822315665096e-4
AFR,rur,comm,perm,s1,steel,SSP2,2025,143.99556733676,0,1.386045524744,11.643134351139116,0,0.11207229888992375
AFR,rur,comm,perm,s1,steel,SSP2,2030,134.77010354284,0,1.1539640226660002,10.897185594584865,0,0.0933067482616267
AFR,rur,comm,perm,s1,steel,SSP2,2035,126.75951492789001,0,0.9520689284920001,10.249468715512863,0,0.0769819977864524
AFR,rur,comm,perm,s1,steel,SSP2,2040,119.79433541898,0,0.778705976556,9.68628109590801,0,0.0629642875316616
AFR,rur,comm,perm,s1,steel,SSP2,2045,113.72082162954001,0,0.6315190572220001,9.195191416261368,0,0.05106310815349229
AFR,rur,comm,perm,s1,steel,SSP2,2050,108.40213734517,0,0.5078284602300001,8.765135430236558,0,0.041061784742040225
AFR,rur,comm,perm,s1,steel,SSP2,2055,103.71830498265001,0,0.404877729002,8.386412039762359,0,0.03273743686518989
AFR,rur,comm,perm,s1,steel,SSP2,2060,99.56541800234001,0,0.31998550887800004,8.050619612598513,0,0.025873256650818247
AFR,rur,comm,perm,s1,steel,SSP2,2070,92.43696252802002,0,0.226335218337,7.474229892146106,0,0.01830091998130108
AFR,rur,comm,perm,s1,steel,SSP2,2080,86.54678562528001,0,0.13350829224400002,6.997964391068623,0,0.010795158575629337
AFR,rur,comm,perm,s1,steel,SSP2,2090,81.49954882134001,0,0.075778686594,6.589856993756503,0,0.006127281869054921
AFR,rur,comm,perm,s1,steel,SSP2,2100,76.86948049159001,0,0.041312772747,6.215480833328184,0,0.0033404511847678563
AFR,rur,comm,perm,s1,wood,SSP2,2025,143.99556733676,0,1.386045524744,6.412888547527921,0,0.06172797980090326
AFR,rur,comm,perm,s1,wood,SSP2,2030,134.77010354284,0,1.1539640226660002,6.002029573158925,0,0.051392156037048144
AFR,rur,comm,perm,s1,wood,SSP2,2035,126.75951492789001,0,0.9520689284920001,5.64527545261277,0,0.04240069358318975
AFR,rur,comm,perm,s1,wood,SSP2,2040,119.79433541898,0,0.778705976556,5.335078960246423,0,0.03467991918993388
AFR,rur,comm,perm,s1,wood,SSP2,2045,113.72082162954001,0,0.6315190572220001,5.064593085271787,0,0.028124902762688885
AFR,rur,comm,perm,s1,wood,SSP2,2050,108.40213734517,0,0.5078284602300001,4.827723783209279,0,0.022616302549796134
AFR,rur,comm,perm,s1,wood,SSP2,2055,103.71830498265001,0,0.404877729002,4.619127814099353,0,0.01803135887783128
AFR,rur,comm,perm,s1,wood,SSP2,2060,99.56541800234001,0,0.31998550887800004,4.434177667037368,0,0.01425065676125689
AFR,rur,comm,perm,s1,wood,SSP2,2070,92.43696252802002,0,0.226335218337,4.116709627441962,0,0.010079911183523227
AFR,rur,comm,perm,s1,wood,SSP2,2080,86.54678562528001,0,0.13350829224400002,3.854388719228478,0,0.0059458344042580095
AFR,rur,comm,perm,s1,wood,SSP2,2090,81.49954882134001,0,0.075778686594,3.6296084173393837,0,0.0033748279922316163
AFR,rur,comm,perm,s1,wood,SSP2,2100,76.86948049159001,0,0.041312772747,3.42340684658766,0,0.0018398775192590673
AFR,rur,comm,perm,s2,aluminum,SSP2,2025,301.99339655227,0,3.951747598688,0.6120399504465984,0,0.008008875134658264
AFR,rur,comm,perm,s2,aluminum,SSP2,2030,276.76377265338,0,3.62662338155,0.5609079126697715,0,0.0073499567211502085
AFR,rur,comm,perm,s2,aluminum,SSP2,2035,253.94184601232,0,3.26211945122,0.5146554746696159,0,0.0066112287555599066
AFR,rur,comm,perm,s2,aluminum,SSP2,2040,233.53508393312,0,2.883736600784,0.47329777018230157,0,0.00584437284521682
AFR,rur,comm,perm,s2,aluminum,SSP2,2045,215.45571500439,0,2.510972683182,0.43665691581404903,0,0.005088904638752511
AFR,rur,comm,perm,s2,aluminum,SSP2,2050,199.55131707333,0,2.157539498676,0.4044240026684659,0,0.00437261338470254
AFR,rur,comm,perm,s2,aluminum,SSP2,2055,185.63098933137,0,1.832111756948,0.37621213844012025,0,0.003713079828025318
AFR,rur,comm,perm,s2,aluminum,SSP2,2060,173.48602625194,0,1.539320686386,0.35159834659509376,0,0.0031196899249220675
AFR,rur,comm,perm,s2,aluminum,SSP2,2070,153.37080491705,0,1.204307370759,0.31083149801634496,0,0.002440729605139676
AFR,rur,comm,perm,s2,aluminum,SSP2,2080,138.10280017553998,0,0.799943631121,0.27988834173512867,0,0.0016212190926718746
AFR,rur,comm,perm,s2,aluminum,SSP2,2090,126.31225394565999,0,0.51425328642299994,0.25599283470530837,0,0.0010422199939886978
AFR,rur,comm,perm,s2,aluminum,SSP2,2100,116.67213143075,0,0.319938936229,0.23645551973854406,0,6.48409577530753e-4
AFR,rur,comm,perm,s2,cement,SSP2,2025,301.99339655227,0,3.951747598688,43.81999682322576,0,0.5734084559386255
AFR,rur,comm,perm,s2,cement,SSP2,2030,276.76377265338,0,3.62662338155,40.15911532143707,0,0.5262321192213589
AFR,rur,comm,perm,s2,cement,SSP2,2035,253.94184601232,0,3.26211945122,36.847596711002666,0,0.47334168767065005
AFR,rur,comm,perm,s2,cement,SSP2,2040,233.53508393312,0,2.883736600784,33.886524516405544,0,0.4184373901152604
AFR,rur,comm,perm,s2,cement,SSP2,2045,215.45571500439,0,2.510972683182,31.2631628864245,0,0.36434841376141613
AFR,rur,comm,perm,s2,cement,SSP2,2050,199.55131707333,0,2.157539498676,28.955394985632864,0,0.3130643751066343
AFR,rur,comm,perm,s2,cement,SSP2,2055,185.63098933137,0,1.832111756948,26.935520629455116,0,0.2658439962125472
AFR,rur,comm,perm,s2,cement,SSP2,2060,173.48602625194,0,1.539320686386,25.173256124222124,0,0.22335927989632456
AFR,rur,comm,perm,s2,cement,SSP2,2070,153.37080491705,0,1.204307370759,22.254487220476246,0,0.17474801026555778
AFR,rur,comm,perm,s2,cement,SSP2,2080,138.10280017553998,0,0.799943631121,20.039061562471293,0,0.11607382073473489
AFR,rur,comm,perm,s2,cement,SSP2,2090,126.31225394565999,0,0.51425328642299994,18.32822382815013,0,0.07461943749319336
AFR,rur,comm,perm,s2,cement,SSP2,2100,116.67213143075,0,0.319938936229,16.9294179509304,0,0.046423939494168474
AFR,rur,comm,perm,s2,concrete,SSP2,2025,301.99339655227,0,3.951747598688,292.1333121548384,0,3.8227230395908367
AFR,rur,comm,perm,s2,concrete,SSP2,2030,276.76377265338,0,3.62662338155,267.72743547624714,0,3.5082141281423924
AFR,rur,comm,perm,s2,concrete,SSP2,2035,253.94184601232,0,3.26211945122,245.65064474001775,0,3.155611251137667
AFR,rur,comm,perm,s2,concrete,SSP2,2040,233.53508393312,0,2.883736600784,225.91016344270363,0,2.7895826007684024
AFR,rur,comm,perm,s2,concrete,SSP2,2045,215.45571500439,0,2.510972683182,208.42108590949667,0,2.4289894250761077
AFR,rur,comm,perm,s2,concrete,SSP2,2050,199.55131707333,0,2.157539498676,193.03596657088576,0,2.087095834044229
AFR,rur,comm,perm,s2,concrete,SSP2,2055,185.63098933137,0,1.832111756948,179.57013752970076,0,1.7722933080836478
AFR,rur,comm,perm,s2,concrete,SSP2,2060,173.48602625194,0,1.539320686386,167.82170749481418,0,1.4890618659754973
AFR,rur,comm,perm,s2,concrete,SSP2,2070,153.37080491705,0,1.204307370759,148.36324813650833,0,1.1649867351037186
AFR,rur,comm,perm,s2,concrete,SSP2,2080,138.10280017553998,0,0.799943631121,133.59374374980862,0,0.7738254715648993
AFR,rur,comm,perm,s2,concrete,SSP2,2090,126.31225394565999,0,0.51425328642299994,122.1881588543342,0,0.49746291662128905
AFR,rur,comm,perm,s2,concrete,SSP2,2100,116.67213143075,0,0.319938936229,112.86278633953602,0,0.30949292996112315
AFR,rur,comm,perm,s2,copper,SSP2,2025,301.99339655227,0,3.951747598688,0.06376130088670118,0,8.343512492155864e-4
AFR,rur,comm,perm,s2,copper,SSP2,2030,276.76377265338,0,3.62662338155,0.05843445050175577,0,7.657062282609607e-4
AFR,rur,comm,perm,s2,copper,SSP2,2035,253.94184601232,0,3.26211945122,0.05361594868023337,0,6.887467813277108e-4
AFR,rur,comm,perm,s2,copper,SSP2,2040,233.53508393312,0,2.883736600784,0.04930737202951847,0,6.088570120398528e-4
AFR,rur,comm,perm,s2,copper,SSP2,2045,215.45571500439,0,2.510972683182,0.04549018895443456,0,5.301535947424062e-4
AFR,rur,comm,perm,s2,copper,SSP2,2050,199.55131707333,0,2.157539498676,0.0421322178415509,0,4.555315669831616e-4
AFR,rur,comm,perm,s2,copper,SSP2,2055,185.63098933137,0,1.832111756948,0.039193152895993455,0,3.8682246143950026e-4
AFR,rur,comm,perm,s2,copper,SSP2,2060,173.48602625194,0,1.539320686386,0.03662892912816884,0,3.250040913685779e-4
AFR,rur,comm,perm,s2,copper,SSP2,2070,153.37080491705,0,1.204307370759,0.03238190686020173,0,2.5427113805697355e-4
AFR,rur,comm,perm,s2,copper,SSP2,2080,138.10280017553998,0,0.799943631121,0.029158300465568193,0,1.6889590017071183e-4
AFR,rur,comm,perm,s2,copper,SSP2,2090,126.31225394565999,0,0.51425328642299994,0.026668906411377945,0,1.0857674009410507e-4
AFR,rur,comm,perm,s2,copper,SSP2,2100,116.67213143075,0,0.319938936229,0.024633541534942807,0,6.755022795585373e-5
AFR,rur,comm,perm,s2,glass,SSP2,2025,301.99339655227,0,3.951747598688,1.723375649758952,0,0.022551306297830104
AFR,rur,comm,perm,s2,glass,SSP2,2030,276.76377265338,0,3.62662338155,1.5793985960342098,0,0.02069593076525421
AFR,rur,comm,perm,s2,glass,SSP2,2035,253.94184601232,0,3.26211945122,1.4491614679949536,0,0.01861582833604951
AFR,rur,comm,perm,s2,glass,SSP2,2040,233.53508393312,0,2.883736600784,1.3327068790561833,0,0.016456523536101938
AFR,rur,comm,perm,s2,glass,SSP2,2045,215.45571500439,0,2.510972683182,1.2295339470302042,0,0.014329284112862271
AFR,rur,comm,perm,s2,glass,SSP2,2050,199.55131707333,0,2.157539498676,1.1387728494983202,0,0.01231235873983022
AFR,rur,comm,perm,s2,glass,SSP2,2055,185.63098933137,0,1.832111756948,1.0593341791795619,0,0.010455251093593958
AFR,rur,comm,perm,s2,glass,SSP2,2060,173.48602625194,0,1.539320686386,0.990026923202233,0,0.008784390050822547
AFR,rur,comm,perm,s2,glass,SSP2,2070,153.37080491705,0,1.204307370759,0.875236060111089,0,0.006872580729532797
AFR,rur,comm,perm,s2,glass,SSP2,2080,138.10280017553998,0,0.799943631121,0.7881066463811158,0,0.004565011655197155
AFR,rur,comm,perm,s2,glass,SSP2,2090,126.31225394565999,0,0.51425328642299994,0.7208219292253372,0,0.002934672088025338
AFR,rur,comm,perm,s2,glass,SSP2,2100,116.67213143075,0,0.319938936229,0.6658089634037041,0,0.0018257848628534731
AFR,rur,comm,perm,s2,steel,SSP2,2025,301.99339655227,0,3.951747598688,24.418457833439774,0,0.3195287817833396
AFR,rur,comm,perm,s2,steel,SSP2,2030,276.76377265338,0,3.62662338155,22.37845128242912,0,0.2932400215738419
AFR,rur,comm,perm,s2,steel,SSP2,2035,253.94184601232,0,3.26211945122,20.533125325885813,0,0.26376711271391046
AFR,rur,comm,perm,s2,steel,SSP2,2040,233.53508393312,0,2.883736600784,18.88308375200744,0,0.23317198784114193
AFR,rur,comm,perm,s2,steel,SSP2,2045,215.45571500439,0,2.510972683182,17.4212295761166,0,0.20303119632811692
AFR,rur,comm,perm,s2,steel,SSP2,2050,199.55131707333,0,2.157539498676,16.135238310481036,0,0.17445344128007123
AFR,rur,comm,perm,s2,steel,SSP2,2055,185.63098933137,0,1.832111756948,15.009674176048453,0,0.14814013880413016
AFR,rur,comm,perm,s2,steel,SSP2,2060,173.48602625194,0,1.539320686386,14.027661747202465,0,0.12446575886023484
AFR,rur,comm,perm,s2,steel,SSP2,2070,153.37080491705,0,1.204307370759,12.401193454902225,0,0.09737738999299426
AFR,rur,comm,perm,s2,steel,SSP2,2080,138.10280017553998,0,0.799943631121,11.16665940800696,0,0.06468151306836915
AFR,rur,comm,perm,s2,steel,SSP2,2090,126.31225394565999,0,0.51425328642299994,10.213304270992515,0,0.041581280695501564
AFR,rur,comm,perm,s2,steel,SSP2,2100,116.67213143075,0,0.319938936229,9.433827210146319,0,0.025869490898723063
AFR,rur,comm,perm,s2,wood,SSP2,2025,301.99339655227,0,3.951747598688,13.449372296647855,0,0.1759923405078162
AFR,rur,comm,perm,s2,wood,SSP2,2030,276.76377265338,0,3.62662338155,12.32576294427632,0,0.16151282973418146
AFR,rur,comm,perm,s2,wood,SSP2,2035,253.94184601232,0,3.26211945122,11.309381157698827,0,0.14527953086550555
AFR,rur,comm,perm,s2,wood,SSP2,2040,233.53508393312,0,2.883736600784,10.400559495683536,0,0.12842812986045157
AFR,rur,comm,perm,s2,wood,SSP2,2045,215.45571500439,0,2.510972683182,9.595389030411951,0,0.11182696982244221
AFR,rur,comm,perm,s2,wood,SSP2,2050,199.55131707333,0,2.157539498676,8.887081592663595,0,0.09608671015226666
AFR,rur,comm,perm,s2,wood,SSP2,2055,185.63098933137,0,1.832111756948,8.267135354002807,0,0.0815936818141464
AFR,rur,comm,perm,s2,wood,SSP2,2060,173.48602625194,0,1.539320686386,7.726255547195426,0,0.06855413804239757
AFR,rur,comm,perm,s2,wood,SSP2,2070,153.37080491705,0,1.204307370759,6.830417745273211,0,0.05363421311144945
AFR,rur,comm,perm,s2,wood,SSP2,2080,138.10280017553998,0,0.799943631121,6.150452281326349,0,0.035625744913983605
AFR,rur,comm,perm,s2,wood,SSP2,2090,126.31225394565999,0,0.51425328642299994,5.6253565420258145,0,0.022902434234784667
AFR,rur,comm,perm,s2,wood,SSP2,2100,116.67213143075,0,0.319938936229,5.196030609179197,0,0.014248582633470014
AFR,rur,comm,perm,s3,aluminum,SSP2,2025,513.10605810602,0,3.202651738568,1.039894944599236,0,0.006490707524565364
AFR,rur,comm,perm,s3,aluminum,SSP2,2030,481.29033368759,0,3.894989326302,0.975415076433946,0,0.00789384503593705
AFR,rur,comm,perm,s3,aluminum,SSP2,2035,448.03606312602,0,4.353233275778,0.9080197547514127,0,0.008822552773694493
AFR,rur,comm,perm,s3,aluminum,SSP2,2040,414.46511849443,0,4.588726780182,0.8399826402868666,0,0.009299819609365096
AFR,rur,comm,perm,s3,aluminum,SSP2,2045,381.54945035838,0,4.626469779172,0.7732735528535001,0,0.009376312087330745
AFR,rur,comm,perm,s3,aluminum,SSP2,2050,350.06684239808,0,4.5013070156540005,0.7094688007101312,0,0.00912264888655921
AFR,rur,comm,perm,s3,aluminum,SSP2,2055,320.58358444646,0,4.25263320853,0.6497160645850202,0,0.008618669970705012
AFR,rur,comm,perm,s3,aluminum,SSP2,2060,293.46104501908,0,3.919579449504,0.5947477180031558,0,0.007943681018967967
AFR,rur,comm,perm,s3,aluminum,SSP2,2070,245.72604344436002,0,3.4802051919809998,0.49800478146247834,0,0.007053215856908229
AFR,rur,comm,perm,s3,aluminum,SSP2,2080,208.40307020279002,0,2.635439059937,0.42236355568045547,0,0.005341156495684133
AFR,rur,comm,perm,s3,aluminum,SSP2,2090,179.98873434484,0,1.894124457662,0.36477716833220536,0,0.0038387589014930285
AFR,rur,comm,perm,s3,aluminum,SSP2,2100,158.46873128559,0,1.306372118223,0.32116329545828537,0,0.002647580826700738
AFR,rur,comm,perm,s3,cement,SSP2,2025,513.10605810602,0,3.202651738568,74.45297179632877,0,0.4647127738955632
AFR,rur,comm,perm,s3,cement,SSP2,2030,481.29033368759,0,3.894989326302,69.83643064390353,0,0.5651726887197359
AFR,rur,comm,perm,s3,cement,SSP2,2035,448.03606312602,0,4.353233275778,65.01115284974331,0,0.6316650313985772
AFR,rur,comm,perm,s3,cement,SSP2,2040,414.46511849443,0,4.588726780182,60.13992485633803,0,0.6658357276213587
AFR,rur,comm,perm,s3,cement,SSP2,2045,381.54945035838,0,4.626469779172,55.36377912062684,0,0.6713123311323052
AFR,rur,comm,perm,s3,cement,SSP2,2050,350.06684239808,0,4.5013070156540005,50.79557399906741,0,0.6531509012389345
AFR,rur,comm,perm,s3,cement,SSP2,2055,320.58358444646,0,4.25263320853,46.51747956214246,0,0.6170677101407244
AFR,rur,comm,perm,s3,cement,SSP2,2060,293.46104501908,0,3.919579449504,42.58193128488105,0,0.5687407770716542
AFR,rur,comm,perm,s3,cement,SSP2,2070,245.72604344436002,0,3.4802051919809998,35.655463218885245,0,0.5049864738694231
AFR,rur,comm,perm,s3,cement,SSP2,2080,208.40307020279002,0,2.635439059937,30.23980649410034,0,0.3824087961945085
AFR,rur,comm,perm,s3,cement,SSP2,2090,179.98873434484,0,1.894124457662,26.116815325272146,0,0.27484219411790034
AFR,rur,comm,perm,s3,cement,SSP2,2100,158.46873128559,0,1.306372118223,22.994209081367323,0,0.18955786028445287
AFR,rur,comm,perm,s3,concrete,SSP2,2025,513.10605810602,0,3.202651738568,496.3531453088585,0,3.098085159303755
AFR,rur,comm,perm,s3,concrete,SSP2,2030,481.29033368759,0,3.894989326302,465.57620429269025,0,3.7678179247982397
AFR,rur,comm,perm,s3,concrete,SSP2,2035,448.03606312602,0,4.353233275778,433.40768566495547,0,4.211100209323848
AFR,rur,comm,perm,s3,concrete,SSP2,2040,414.46511849443,0,4.588726780182,400.9328323755869,0,4.438904850809058
AFR,rur,comm,perm,s3,concrete,SSP2,2045,381.54945035838,0,4.626469779172,369.09186080417896,0,4.475415540882034
AFR,rur,comm,perm,s3,concrete,SSP2,2050,350.06684239808,0,4.5013070156540005,338.63715999378275,0,4.354339341592897
AFR,rur,comm,perm,s3,concrete,SSP2,2055,320.58358444646,0,4.25263320853,310.1165304142831,0,4.113784734271496
AFR,rur,comm,perm,s3,concrete,SSP2,2060,293.46104501908,0,3.919579449504,283.879541899207,0,3.7916051804776942
AFR,rur,comm,perm,s3,concrete,SSP2,2070,245.72604344436002,0,3.4802051919809998,237.70308812590164,0,3.3665764924628205
AFR,rur,comm,perm,s3,concrete,SSP2,2080,208.40307020279002,0,2.635439059937,201.59870996066894,0,2.549391974630057
AFR,rur,comm,perm,s3,concrete,SSP2,2090,179.98873434484,0,1.894124457662,174.112102168481,0,1.8322812941193358
AFR,rur,comm,perm,s3,concrete,SSP2,2100,158.46873128559,0,1.306372118223,153.2947272091155,0,1.263719068563019
AFR,rur,comm,perm,s3,copper,SSP2,2025,513.10605810602,0,3.202651738568,0.10833452032791213,0,6.761910805649236e-4
AFR,rur,comm,perm,s3,copper,SSP2,2030,481.29033368759,0,3.894989326302,0.10161711524312657,0,8.223676054514199e-4
AFR,rur,comm,perm,s3,copper,SSP2,2035,448.03606312602,0,4.353233275778,0.09459598307516859,0,9.191188280795357e-4
AFR,rur,comm,perm,s3,copper,SSP2,2040,414.46511849443,0,4.588726780182,0.08750799000597209,0,9.688396907294851e-4
AFR,rur,comm,perm,s3,copper,SSP2,2045,381.54945035838,0,4.626469779172,0.08055834857715288,0,9.76808549460975e-4
AFR,rur,comm,perm,s3,copper,SSP2,2050,350.06684239808,0,4.5013070156540005,0.0739112759531417,0,9.503823404259674e-4
AFR,rur,comm,perm,s3,copper,SSP2,2055,320.58358444646,0,4.25263320853,0.0676863355973744,0,8.978786578299459e-4
AFR,rur,comm,perm,s3,copper,SSP2,2060,293.46104501908,0,3.919579449504,0.06195982496176429,0,8.275594350153236e-4
AFR,rur,comm,perm,s3,copper,SSP2,2070,245.72604344436002,0,3.4802051919809998,0.05188130724256618,0,7.347922601180209e-4
AFR,rur,comm,perm,s3,copper,SSP2,2080,208.40307020279002,0,2.635439059937,0.04400113054330466,0,5.564327723309116e-4
AFR,rur,comm,perm,s3,copper,SSP2,2090,179.98873434484,0,1.894124457662,0.03800187678869168,0,3.9991549762560086e-4
AFR,rur,comm,perm,s3,copper,SSP2,2100,158.46873128559,0,1.306372118223,0.03345825627973769,0,2.758205532007278e-4
AFR,rur,comm,perm,s3,glass,SSP2,2025,513.10605810602,0,3.202651738568,2.9281252384293897,0,0.018276465922495603
AFR,rur,comm,perm,s3,glass,SSP2,2030,481.29033368759,0,3.894989326302,2.746563504404277,0,0.02222740575672841
AFR,rur,comm,perm,s3,glass,SSP2,2035,448.03606312602,0,4.353233275778,2.5567924670551663,0,0.024842451228557532
AFR,rur,comm,perm,s3,glass,SSP2,2040,414.46511849443,0,4.588726780182,2.3652142763463693,0,0.02618633416043486
AFR,rur,comm,perm,s3,glass,SSP2,2045,381.54945035838,0,4.626469779172,2.1773755301723385,0,0.026401720874683704
AFR,rur,comm,perm,s3,glass,SSP2,2050,350.06684239808,0,4.5013070156540005,1.9977147807350657,0,0.02568745870416593
AFR,rur,comm,perm,s3,glass,SSP2,2055,320.58358444646,0,4.25263320853,1.829463655347993,0,0.024268360178095413
AFR,rur,comm,perm,s3,glass,SSP2,2060,293.46104501908,0,3.919579449504,1.6746843636733704,0,0.022367733393142686
AFR,rur,comm,perm,s3,glass,SSP2,2070,245.72604344436002,0,3.4802051919809998,1.4022766213377231,0,0.01986037096339831
AFR,rur,comm,perm,s3,glass,SSP2,2080,208.40307020279002,0,2.635439059937,1.1892868540267227,0,0.015039572236252295
AFR,rur,comm,perm,s3,glass,SSP2,2090,179.98873434484,0,1.894124457662,1.0271357107212167,0,0.010809136905689189
AFR,rur,comm,perm,s3,glass,SSP2,2100,158.46873128559,0,1.306372118223,0.9043282265892566,0,0.007455030221761378
AFR,rur,comm,perm,s3,steel,SSP2,2025,513.10605810602,0,3.202651738568,41.488518580159564,0,0.25895869686633866
AFR,rur,comm,perm,s3,steel,SSP2,2030,481.29033368759,0,3.894989326302,38.91597582253239,0,0.31493944474226776
AFR,rur,comm,perm,s3,steel,SSP2,2035,448.03606312602,0,4.353233275778,36.227115692609154,0,0.3519919455103495
