scenario,node,commodity,level,year,time,value,unit
narrow,R12_PAO,app_mat_scrap_bio-based polystyrene,demand,2025,year,0,Mt/y
narrow,R12_PAO,app_mat_scrap_bio-based polystyrene,demand,2030,year,0,Mt/y
narrow,R12_PAO,app_mat_scrap_bio-based polystyrene,demand,2035,year,0.002065347,Mt/y
narrow,R12_PAO,app_mat_scrap_bio-based polystyrene,demand,2040,year,0.014773444,Mt/y
narrow,R12_PAO,app_mat_scrap_bio-based polystyrene,demand,2045,year,0.02616743,Mt/y
narrow,R12_PAO,app_mat_scrap_bio-based polystyrene,demand,2050,year,0.029124969,Mt/y
narrow,R12_PAO,app_mat_scrap_copper,demand,2020,year,0.050795946,Mt/y
narrow,R12_PAO,app_mat_scrap_copper,demand,2025,year,0.092494999,Mt/y
narrow,R12_PAO,app_mat_scrap_copper,demand,2030,year,0.093376035,Mt/y
narrow,R12_PAO,app_mat_scrap_copper,demand,2035,year,0.091141934,Mt/y
narrow,R12_PAO,app_mat_scrap_copper,demand,2040,year,0.081628307,Mt/y
narrow,R12_PAO,app_mat_scrap_copper,demand,2045,year,0.071091786,Mt/y
narrow,R12_PAO,app_mat_scrap_copper,demand,2050,year,0.070204923,Mt/y
narrow,R12_PAO,app_mat_scrap_glass,demand,2020,year,0.023090046,Mt/y
narrow,R12_PAO,app_mat_scrap_glass,demand,2025,year,0.042004055,Mt/y
narrow,R12_PAO,app_mat_scrap_glass,demand,2030,year,0.04592152,Mt/y
narrow,R12_PAO,app_mat_scrap_glass,demand,2035,year,0.045414347,Mt/y
narrow,R12_PAO,app_mat_scrap_glass,demand,2040,year,0.041059431,Mt/y
narrow,R12_PAO,app_mat_scrap_glass,demand,2045,year,0.036933109,Mt/y
narrow,R12_PAO,app_mat_scrap_glass,demand,2050,year,0.036475774,Mt/y
narrow,R12_PAO,app_mat_scrap_other materials,demand,2020,year,0.069618319,Mt/y
narrow,R12_PAO,app_mat_scrap_other materials,demand,2025,year,0.127645244,Mt/y
narrow,R12_PAO,app_mat_scrap_other materials,demand,2030,year,0.140437985,Mt/y
narrow,R12_PAO,app_mat_scrap_other materials,demand,2035,year,0.135897632,Mt/y
narrow,R12_PAO,app_mat_scrap_other materials,demand,2040,year,0.122907116,Mt/y
narrow,R12_PAO,app_mat_scrap_other materials,demand,2045,year,0.10852763,Mt/y
narrow,R12_PAO,app_mat_scrap_other materials,demand,2050,year,0.106064805,Mt/y
narrow,R12_PAO,app_mat_scrap_other plastics,demand,2020,year,0.085658625,Mt/y
narrow,R12_PAO,app_mat_scrap_other plastics,demand,2025,year,0.156550112,Mt/y
narrow,R12_PAO,app_mat_scrap_other plastics,demand,2030,year,0.163656255,Mt/y
narrow,R12_PAO,app_mat_scrap_other plastics,demand,2035,year,0.158946357,Mt/y
narrow,R12_PAO,app_mat_scrap_other plastics,demand,2040,year,0.142860069,Mt/y
narrow,R12_PAO,app_mat_scrap_other plastics,demand,2045,year,0.124964353,Mt/y
narrow,R12_PAO,app_mat_scrap_other plastics,demand,2050,year,0.122771144,Mt/y
narrow,R12_PAO,app_mat_scrap_polypropylene,demand,2020,year,0.018693804,Mt/y
narrow,R12_PAO,app_mat_scrap_polypropylene,demand,2025,year,0.034478229,Mt/y
narrow,R12_PAO,app_mat_scrap_polypropylene,demand,2030,year,0.039588649,Mt/y
narrow,R12_PAO,app_mat_scrap_polypropylene,demand,2035,year,0.036535167,Mt/y
narrow,R12_PAO,app_mat_scrap_polypropylene,demand,2040,year,0.022271308,Mt/y
narrow,R12_PAO,app_mat_scrap_polypropylene,demand,2045,year,0.006340167,Mt/y
narrow,R12_PAO,app_mat_scrap_polypropylene,demand,2050,year,0.000634875,Mt/y
narrow,R12_PAO,app_mat_scrap_polystyrene,demand,2020,year,0.022178511,Mt/y
narrow,R12_PAO,app_mat_scrap_polystyrene,demand,2025,year,0.040344692,Mt/y
narrow,R12_PAO,app_mat_scrap_polystyrene,demand,2030,year,0.040015307,Mt/y
narrow,R12_PAO,app_mat_scrap_polystyrene,demand,2035,year,0.037282602,Mt/y
narrow,R12_PAO,app_mat_scrap_polystyrene,demand,2040,year,0.020297094,Mt/y
narrow,R12_PAO,app_mat_scrap_polystyrene,demand,2045,year,0.004347,Mt/y
narrow,R12_PAO,app_mat_scrap_polystyrene,demand,2050,year,0.001103547,Mt/y
narrow,R12_PAO,app_mat_scrap_steel,demand,2020,year,0.280128799,Mt/y
narrow,R12_PAO,app_mat_scrap_steel,demand,2025,year,0.51246141,Mt/y
narrow,R12_PAO,app_mat_scrap_steel,demand,2030,year,0.557803475,Mt/y
narrow,R12_PAO,app_mat_scrap_steel,demand,2035,year,0.542355415,Mt/y
narrow,R12_PAO,app_mat_scrap_steel,demand,2040,year,0.490116643,Mt/y
narrow,R12_PAO,app_mat_scrap_steel,demand,2045,year,0.433961766,Mt/y
narrow,R12_PAO,app_mat_scrap_steel,demand,2050,year,0.425547156,Mt/y
narrow,R12_PAS,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2020,year,0.010997849,Mt/y
narrow,R12_PAS,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2025,year,0.02497937,Mt/y
narrow,R12_PAS,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2030,year,0.018211792,Mt/y
narrow,R12_PAS,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2035,year,0.019576229,Mt/y
narrow,R12_PAS,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2040,year,0.02216902,Mt/y
narrow,R12_PAS,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2045,year,0.024549481,Mt/y
narrow,R12_PAS,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2050,year,0.027742408,Mt/y
narrow,R12_PAS,app_mat_demand_aluminium,demand,2020,year,0.019911589,Mt/y
narrow,R12_PAS,app_mat_demand_aluminium,demand,2025,year,0.046410969,Mt/y
narrow,R12_PAS,app_mat_demand_aluminium,demand,2030,year,0.034873181,Mt/y
narrow,R12_PAS,app_mat_demand_aluminium,demand,2035,year,0.038631303,Mt/y
narrow,R12_PAS,app_mat_demand_aluminium,demand,2040,year,0.044525196,Mt/y
narrow,R12_PAS,app_mat_demand_aluminium,demand,2045,year,0.051376698,Mt/y
narrow,R12_PAS,app_mat_demand_aluminium,demand,2050,year,0.058560855,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polypropylene,demand,2020,year,0,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polypropylene,demand,2025,year,0,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polypropylene,demand,2030,year,0.076460241,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polypropylene,demand,2035,year,0.079678734,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polypropylene,demand,2040,year,0.089875819,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polypropylene,demand,2045,year,0.098171886,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polypropylene,demand,2050,year,0.109900421,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polystyrene,demand,2020,year,0,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polystyrene,demand,2025,year,0,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polystyrene,demand,2030,year,0.072795343,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polystyrene,demand,2035,year,0.081124707,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polystyrene,demand,2040,year,0.090694232,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polystyrene,demand,2045,year,0.099960792,Mt/y
narrow,R12_PAS,app_mat_demand_bio-based polystyrene,demand,2050,year,0.113992734,Mt/y
narrow,R12_PAS,app_mat_demand_copper,demand,2020,year,0.042505941,Mt/y
narrow,R12_PAS,app_mat_demand_copper,demand,2025,year,0.106338481,Mt/y
narrow,R12_PAS,app_mat_demand_copper,demand,2030,year,0.077278135,Mt/y
narrow,R12_PAS,app_mat_demand_copper,demand,2035,year,0.089797255,Mt/y
narrow,R12_PAS,app_mat_demand_copper,demand,2040,year,0.109945813,Mt/y
narrow,R12_PAS,app_mat_demand_copper,demand,2045,year,0.14156336,Mt/y
narrow,R12_PAS,app_mat_demand_copper,demand,2050,year,0.165818345,Mt/y
narrow,R12_PAS,app_mat_demand_glass,demand,2020,year,0.070638933,Mt/y
narrow,R12_PAS,app_mat_demand_glass,demand,2025,year,0.144250209,Mt/y
narrow,R12_PAS,app_mat_demand_glass,demand,2030,year,0.115352848,Mt/y
narrow,R12_PAS,app_mat_demand_glass,demand,2035,year,0.126595627,Mt/y
narrow,R12_PAS,app_mat_demand_glass,demand,2040,year,0.140077346,Mt/y
narrow,R12_PAS,app_mat_demand_glass,demand,2045,year,0.152928071,Mt/y
narrow,R12_PAS,app_mat_demand_glass,demand,2050,year,0.171173668,Mt/y
narrow,R12_PAS,app_mat_demand_other materials,demand,2020,year,0.133551425,Mt/y
narrow,R12_PAS,app_mat_demand_other materials,demand,2025,year,0.292130205,Mt/y
narrow,R12_PAS,app_mat_demand_other materials,demand,2030,year,0.223874034,Mt/y
narrow,R12_PAS,app_mat_demand_other materials,demand,2035,year,0.243184289,Mt/y
narrow,R12_PAS,app_mat_demand_other materials,demand,2040,year,0.281036661,Mt/y
narrow,R12_PAS,app_mat_demand_other materials,demand,2045,year,0.324207879,Mt/y
narrow,R12_PAS,app_mat_demand_other materials,demand,2050,year,0.367777792,Mt/y
narrow,R12_PAS,app_mat_demand_other plastics,demand,2020,year,0.137695551,Mt/y
narrow,R12_PAS,app_mat_demand_other plastics,demand,2025,year,0.31417417,Mt/y
narrow,R12_PAS,app_mat_demand_other plastics,demand,2030,year,0.227570037,Mt/y
narrow,R12_PAS,app_mat_demand_other plastics,demand,2035,year,0.248756011,Mt/y
narrow,R12_PAS,app_mat_demand_other plastics,demand,2040,year,0.2868162,Mt/y
narrow,R12_PAS,app_mat_demand_other plastics,demand,2045,year,0.331246791,Mt/y
narrow,R12_PAS,app_mat_demand_other plastics,demand,2050,year,0.378469327,Mt/y
narrow,R12_PAS,app_mat_demand_polypropylene,demand,2020,year,0.049637941,Mt/y
narrow,R12_PAS,app_mat_demand_polypropylene,demand,2025,year,0.103030486,Mt/y
narrow,R12_PAS,app_mat_demand_polypropylene,demand,2030,year,0.000263915,Mt/y
narrow,R12_PAS,app_mat_demand_polypropylene,demand,2035,year,0.000283812,Mt/y
narrow,R12_PAS,app_mat_demand_polypropylene,demand,2040,year,0.00030872,Mt/y
narrow,R12_PAS,app_mat_demand_polypropylene,demand,2045,year,0.000328845,Mt/y
narrow,R12_PAS,app_mat_demand_polypropylene,demand,2050,year,0.00036219,Mt/y
narrow,R12_PAS,app_mat_demand_polystyrene,demand,2020,year,0.045197148,Mt/y
narrow,R12_PAS,app_mat_demand_polystyrene,demand,2025,year,0.109029177,Mt/y
narrow,R12_PAS,app_mat_demand_polystyrene,demand,2030,year,0.004658342,Mt/y
narrow,R12_PAS,app_mat_demand_polystyrene,demand,2035,year,0.005009536,Mt/y
narrow,R12_PAS,app_mat_demand_polystyrene,demand,2040,year,0.005449185,Mt/y
narrow,R12_PAS,app_mat_demand_polystyrene,demand,2045,year,0.005804399,Mt/y
narrow,R12_PAS,app_mat_demand_polystyrene,demand,2050,year,0.00639297,Mt/y
narrow,R12_PAS,app_mat_demand_steel,demand,2020,year,0.59410829,Mt/y
narrow,R12_PAS,app_mat_demand_steel,demand,2025,year,1.254503436,Mt/y
narrow,R12_PAS,app_mat_demand_steel,demand,2030,year,0.961356292,Mt/y
narrow,R12_PAS,app_mat_demand_steel,demand,2035,year,1.041200051,Mt/y
narrow,R12_PAS,app_mat_demand_steel,demand,2040,year,1.183466853,Mt/y
narrow,R12_PAS,app_mat_demand_steel,demand,2045,year,1.337061147,Mt/y
narrow,R12_PAS,app_mat_demand_steel,demand,2050,year,1.510599756,Mt/y
narrow,R12_PAS,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2020,year,0.006660273,Mt/y
narrow,R12_PAS,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2025,year,0.012232601,Mt/y
narrow,R12_PAS,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2030,year,0.014066319,Mt/y
narrow,R12_PAS,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2035,year,0.015642294,Mt/y
narrow,R12_PAS,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2040,year,0.016078903,Mt/y
narrow,R12_PAS,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2045,year,0.015921688,Mt/y
narrow,R12_PAS,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2050,year,0.017424985,Mt/y
narrow,R12_PAS,app_mat_scrap_aluminium,demand,2020,year,0.011815335,Mt/y
narrow,R12_PAS,app_mat_scrap_aluminium,demand,2025,year,0.021619121,Mt/y
narrow,R12_PAS,app_mat_scrap_aluminium,demand,2030,year,0.025107035,Mt/y
narrow,R12_PAS,app_mat_scrap_aluminium,demand,2035,year,0.028754456,Mt/y
narrow,R12_PAS,app_mat_scrap_aluminium,demand,2040,year,0.030197343,Mt/y
narrow,R12_PAS,app_mat_scrap_aluminium,demand,2045,year,0.030816351,Mt/y
narrow,R12_PAS,app_mat_scrap_aluminium,demand,2050,year,0.034668336,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polypropylene,demand,2020,year,0,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polypropylene,demand,2025,year,0,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polypropylene,demand,2030,year,0,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polypropylene,demand,2035,year,0.003424062,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polypropylene,demand,2040,year,0.026075927,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polypropylene,demand,2045,year,0.053799039,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polypropylene,demand,2050,year,0.069531396,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polystyrene,demand,2020,year,0,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polystyrene,demand,2025,year,0,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polystyrene,demand,2030,year,0,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polystyrene,demand,2035,year,0.004642707,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polystyrene,demand,2040,year,0.030560493,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polystyrene,demand,2045,year,0.058049074,Mt/y
narrow,R12_PAS,app_mat_scrap_bio-based polystyrene,demand,2050,year,0.071629282,Mt/y
narrow,R12_PAS,app_mat_scrap_copper,demand,2020,year,0.028159796,Mt/y
narrow,R12_PAS,app_mat_scrap_copper,demand,2025,year,0.051352155,Mt/y
narrow,R12_PAS,app_mat_scrap_copper,demand,2030,year,0.056895957,Mt/y
narrow,R12_PAS,app_mat_scrap_copper,demand,2035,year,0.066254625,Mt/y
narrow,R12_PAS,app_mat_scrap_copper,demand,2040,year,0.069343552,Mt/y
narrow,R12_PAS,app_mat_scrap_copper,demand,2045,year,0.07244559,Mt/y
narrow,R12_PAS,app_mat_scrap_copper,demand,2050,year,0.087383704,Mt/y
narrow,R12_PAS,app_mat_scrap_glass,demand,2020,year,0.037127579,Mt/y
narrow,R12_PAS,app_mat_scrap_glass,demand,2025,year,0.067461418,Mt/y
narrow,R12_PAS,app_mat_scrap_glass,demand,2030,year,0.081507161,Mt/y
narrow,R12_PAS,app_mat_scrap_glass,demand,2035,year,0.092452544,Mt/y
narrow,R12_PAS,app_mat_scrap_glass,demand,2040,year,0.096185999,Mt/y
narrow,R12_PAS,app_mat_scrap_glass,demand,2045,year,0.09896556,Mt/y
narrow,R12_PAS,app_mat_scrap_glass,demand,2050,year,0.107949265,Mt/y
narrow,R12_PAS,app_mat_scrap_other materials,demand,2020,year,0.07444101,Mt/y
narrow,R12_PAS,app_mat_scrap_other materials,demand,2025,year,0.136807345,Mt/y
narrow,R12_PAS,app_mat_scrap_other materials,demand,2030,year,0.165228668,Mt/y
narrow,R12_PAS,app_mat_scrap_other materials,demand,2035,year,0.184193354,Mt/y
narrow,R12_PAS,app_mat_scrap_other materials,demand,2040,year,0.193109288,Mt/y
narrow,R12_PAS,app_mat_scrap_other materials,demand,2045,year,0.196185767,Mt/y
narrow,R12_PAS,app_mat_scrap_other materials,demand,2050,year,0.218400176,Mt/y
narrow,R12_PAS,app_mat_scrap_other plastics,demand,2020,year,0.085551055,Mt/y
narrow,R12_PAS,app_mat_scrap_other plastics,demand,2025,year,0.156756062,Mt/y
narrow,R12_PAS,app_mat_scrap_other plastics,demand,2030,year,0.177690547,Mt/y
narrow,R12_PAS,app_mat_scrap_other plastics,demand,2035,year,0.198332062,Mt/y
narrow,R12_PAS,app_mat_scrap_other plastics,demand,2040,year,0.202908441,Mt/y
narrow,R12_PAS,app_mat_scrap_other plastics,demand,2045,year,0.202739455,Mt/y
narrow,R12_PAS,app_mat_scrap_other plastics,demand,2050,year,0.22731509,Mt/y
narrow,R12_PAS,app_mat_scrap_polypropylene,demand,2020,year,0.027948729,Mt/y
narrow,R12_PAS,app_mat_scrap_polypropylene,demand,2025,year,0.051573809,Mt/y
narrow,R12_PAS,app_mat_scrap_polypropylene,demand,2030,year,0.061855089,Mt/y
narrow,R12_PAS,app_mat_scrap_polypropylene,demand,2035,year,0.062877305,Mt/y
narrow,R12_PAS,app_mat_scrap_polypropylene,demand,2040,year,0.041479359,Mt/y
narrow,R12_PAS,app_mat_scrap_polypropylene,demand,2045,year,0.012358412,Mt/y
narrow,R12_PAS,app_mat_scrap_polypropylene,demand,2050,year,0.00137208,Mt/y
narrow,R12_PAS,app_mat_scrap_polystyrene,demand,2020,year,0.029905212,Mt/y
narrow,R12_PAS,app_mat_scrap_polystyrene,demand,2025,year,0.054388985,Mt/y
narrow,R12_PAS,app_mat_scrap_polystyrene,demand,2030,year,0.058525117,Mt/y
narrow,R12_PAS,app_mat_scrap_polystyrene,demand,2035,year,0.062926626,Mt/y
narrow,R12_PAS,app_mat_scrap_polystyrene,demand,2040,year,0.038191011,Mt/y
narrow,R12_PAS,app_mat_scrap_polystyrene,demand,2045,year,0.010536464,Mt/y
narrow,R12_PAS,app_mat_scrap_polystyrene,demand,2050,year,0.004553677,Mt/y
narrow,R12_PAS,app_mat_scrap_steel,demand,2020,year,0.330899722,Mt/y
narrow,R12_PAS,app_mat_scrap_steel,demand,2025,year,0.606076319,Mt/y
narrow,R12_PAS,app_mat_scrap_steel,demand,2030,year,0.723749128,Mt/y
narrow,R12_PAS,app_mat_scrap_steel,demand,2035,year,0.802475836,Mt/y
narrow,R12_PAS,app_mat_scrap_steel,demand,2040,year,0.829206311,Mt/y
narrow,R12_PAS,app_mat_scrap_steel,demand,2045,year,0.838176262,Mt/y
narrow,R12_PAS,app_mat_scrap_steel,demand,2050,year,0.923897112,Mt/y
narrow,R12_RCPA,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2020,year,0.00138882,Mt/y
narrow,R12_RCPA,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2025,year,0.002802962,Mt/y
narrow,R12_RCPA,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2030,year,0.001938307,Mt/y
narrow,R12_RCPA,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2035,year,0.00197438,Mt/y
narrow,R12_RCPA,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2040,year,0.002125141,Mt/y
narrow,R12_RCPA,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2045,year,0.002131127,Mt/y
narrow,R12_RCPA,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2050,year,0.002306967,Mt/y
narrow,R12_RCPA,app_mat_demand_aluminium,demand,2020,year,0.001663706,Mt/y
narrow,R12_RCPA,app_mat_demand_aluminium,demand,2025,year,0.003584887,Mt/y
narrow,R12_RCPA,app_mat_demand_aluminium,demand,2030,year,0.002420809,Mt/y
narrow,R12_RCPA,app_mat_demand_aluminium,demand,2035,year,0.002585482,Mt/y
narrow,R12_RCPA,app_mat_demand_aluminium,demand,2040,year,0.002856404,Mt/y
narrow,R12_RCPA,app_mat_demand_aluminium,demand,2045,year,0.003284205,Mt/y
narrow,R12_RCPA,app_mat_demand_aluminium,demand,2050,year,0.003780924,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polypropylene,demand,2020,year,0,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polypropylene,demand,2025,year,0,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polypropylene,demand,2030,year,0.010841761,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polypropylene,demand,2035,year,0.010738241,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polypropylene,demand,2040,year,0.011388235,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polypropylene,demand,2045,year,0.011500134,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polypropylene,demand,2050,year,0.012223405,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polystyrene,demand,2020,year,0,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polystyrene,demand,2025,year,0,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polystyrene,demand,2030,year,0.005263171,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polystyrene,demand,2035,year,0.005652197,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polystyrene,demand,2040,year,0.006366714,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polystyrene,demand,2045,year,0.005959539,Mt/y
narrow,R12_RCPA,app_mat_demand_bio-based polystyrene,demand,2050,year,0.007162589,Mt/y
narrow,R12_RCPA,app_mat_demand_copper,demand,2020,year,0.004523676,Mt/y
narrow,R12_RCPA,app_mat_demand_copper,demand,2025,year,0.009653728,Mt/y
narrow,R12_RCPA,app_mat_demand_copper,demand,2030,year,0.006661154,Mt/y
narrow,R12_RCPA,app_mat_demand_copper,demand,2035,year,0.007113091,Mt/y
narrow,R12_RCPA,app_mat_demand_copper,demand,2040,year,0.008062306,Mt/y
narrow,R12_RCPA,app_mat_demand_copper,demand,2045,year,0.012707316,Mt/y
narrow,R12_RCPA,app_mat_demand_copper,demand,2050,year,0.016437587,Mt/y
narrow,R12_RCPA,app_mat_demand_glass,demand,2020,year,0.00349235,Mt/y
narrow,R12_RCPA,app_mat_demand_glass,demand,2025,year,0.008074336,Mt/y
narrow,R12_RCPA,app_mat_demand_glass,demand,2030,year,0.005410961,Mt/y
narrow,R12_RCPA,app_mat_demand_glass,demand,2035,year,0.005905089,Mt/y
narrow,R12_RCPA,app_mat_demand_glass,demand,2040,year,0.006742193,Mt/y
narrow,R12_RCPA,app_mat_demand_glass,demand,2045,year,0.006494819,Mt/y
narrow,R12_RCPA,app_mat_demand_glass,demand,2050,year,0.007850024,Mt/y
narrow,R12_RCPA,app_mat_demand_other materials,demand,2020,year,0.014895747,Mt/y
narrow,R12_RCPA,app_mat_demand_other materials,demand,2025,year,0.029296954,Mt/y
narrow,R12_RCPA,app_mat_demand_other materials,demand,2030,year,0.020823097,Mt/y
narrow,R12_RCPA,app_mat_demand_other materials,demand,2035,year,0.021384457,Mt/y
narrow,R12_RCPA,app_mat_demand_other materials,demand,2040,year,0.023126101,Mt/y
narrow,R12_RCPA,app_mat_demand_other materials,demand,2045,year,0.02657449,Mt/y
narrow,R12_RCPA,app_mat_demand_other materials,demand,2050,year,0.02970272,Mt/y
narrow,R12_RCPA,app_mat_demand_other plastics,demand,2020,year,0.018074884,Mt/y
narrow,R12_RCPA,app_mat_demand_other plastics,demand,2025,year,0.036572711,Mt/y
narrow,R12_RCPA,app_mat_demand_other plastics,demand,2030,year,0.025427803,Mt/y
narrow,R12_RCPA,app_mat_demand_other plastics,demand,2035,year,0.025928386,Mt/y
narrow,R12_RCPA,app_mat_demand_other plastics,demand,2040,year,0.028239167,Mt/y
narrow,R12_RCPA,app_mat_demand_other plastics,demand,2045,year,0.031809705,Mt/y
narrow,R12_RCPA,app_mat_demand_other plastics,demand,2050,year,0.036961563,Mt/y
narrow,R12_RCPA,app_mat_demand_polypropylene,demand,2020,year,0.007967641,Mt/y
narrow,R12_RCPA,app_mat_demand_polypropylene,demand,2025,year,0.015079789,Mt/y
narrow,R12_RCPA,app_mat_demand_polypropylene,demand,2030,year,3.51E-06,Mt/y
narrow,R12_RCPA,app_mat_demand_polypropylene,demand,2035,year,4.32E-06,Mt/y
narrow,R12_RCPA,app_mat_demand_polypropylene,demand,2040,year,5.02E-06,Mt/y
narrow,R12_RCPA,app_mat_demand_polypropylene,demand,2045,year,5.38E-06,Mt/y
narrow,R12_RCPA,app_mat_demand_polypropylene,demand,2050,year,7.32E-06,Mt/y
narrow,R12_RCPA,app_mat_demand_polystyrene,demand,2020,year,0.003517146,Mt/y
narrow,R12_RCPA,app_mat_demand_polystyrene,demand,2025,year,0.008467815,Mt/y
narrow,R12_RCPA,app_mat_demand_polystyrene,demand,2030,year,6.19E-05,Mt/y
